id,planning_area_name,inhabitants,apartments,apartments_with_1_room,apartments_with_2_rooms,apartments_with_3_rooms,apartments_with_4_rooms,apartments_with_5_rooms,apartments_with_6_rooms,apartments_with_7_or_more_apartments,apartments_with_7_rooms_or_more,apartments_rooms,apartments_living_area,residential_buildings,residential_buildings_living_area,residential_buildings_apartments,residential_buildings_with_1_apartment,residential_buildings_with_1_apartment_living_area,residential_buildings_with_2_apartments,residential_buildings_with_2_apartments_living_area,residential_buildings_with_2_apartments_apartments,residential_buildings_with_3_apartments,residential_buildings_with_3_apartments_living_area,residential_buildings_with_3_apartments_apartments
11100102,Dorf Falkenberg,1143,137,137,232,198,168,225,46,351,4440,1067,678,1047,1120,607,729,23,38,46,48,280,467,11100102
11100203,Falkenberg Ost,4476,49,709,1017,2007,676,12,6,46,16044,2879,222,2820,4378,1,1,–,–,–,221,2819,4377,11100203
11100204,Falkenberg West,3868,184,780,879,1474,510,38,3,22,13077,2360,167,2360,3868,–,–,–,–,–,167,2360,3868,11100204
11100205,Wartenberg Süd,3209,7,390,901,1358,485,66,2,15,11758,1950,233,1901,3135,27,31,2,2,4,204,1868,3104,11100205
11100206,Wartenberg Nord,3727,4,397,928,1635,662,98,3,21,14041,2201,382,2180,3682,92,113,3,6,6,287,2061,3584,11100206
11100307,Zingster Straße Ost,6233,6,1288,988,2827,1023,99,2,16,22579,3943,165,3943,6233,3,2,1,2,2,161,3939,6228,11100307
11100308,Zingster Straße West,5091,10,1135,1109,1853,823,154,7,55,18113,3164,256,3164,5091,56,62,2,3,4,198,3099,5031,11100308
11100309,Mühlengrund,3456,8,713,760,1348,521,95,11,90,12371,2212,192,2212,3456,19,24,–,–,–,173,2189,3437,11100309
11200410,Malchower Weg,5050,127,899,1164,1343,1074,290,153,1179,19078,3983,1965,3923,4941,1646,1916,102,178,204,217,1828,3091,11200410
11200411,Hauptstraße,3375,1,371,1018,1225,660,89,11,92,12623,2318,317,2289,3324,81,97,8,14,16,228,2178,3227,11200411
11200512,Orankesee,1593,32,159,406,511,296,126,63,493,6341,1458,483,1419,1542,285,415,58,113,116,140,892,1141,11200512
11200513,Große-Leege-Straße,5821,179,726,2607,1909,341,51,8,61,19160,3628,614,3548,5700,49,61,8,15,16,557,3471,5635,11200513
11200514,Landsberger Allee,8552,573,1354,3250,2452,830,65,28,208,27587,5376,459,5376,8552,43,45,–,–,–,416,5331,8509,11200514
11200515,Weiße Taube,2235,49,335,485,763,461,80,62,478,8489,1758,720,1640,2066,554,631,33,57,66,133,953,1446,11200515
11300616,Hohenschönhauser Straße,3553,356,600,1596,797,172,12,20,157,10621,2009,161,1996,3536,5,8,2,5,4,154,1983,3527,11300616
11300617,Fennpfuhlpark,2648,161,437,1118,609,283,20,20,142,8502,1577,63,1575,2647,3,5,–,–,–,60,1571,2644,11300617
11300618,Storkower Bogen,2298,184,184,918,901,111,–,–,–,7465,1279,174,1255,2258,2,4,1,2,2,171,1250,2254,11300618
11300619,Rudolf-Seiffert-Park,5511,1436,831,1306,1158,564,215,1,8,15766,3046,117,2560,4078,–,–,–,–,–,117,2560,4078,11300619
11300620,Fennpfuhl Ost,6429,1019,1254,2166,1567,275,143,5,45,18571,3731,184,3724,6425,1,2,–,–,–,183,3722,6424,11300620
11300721,Herzbergstraße,3369,1061,1132,596,381,154,37,8,61,7690,1745,146,1545,2845,40,53,4,6,8,102,1486,2797,11300721
11300722,Rathaus Lichtenberg,5702,110,683,2714,1665,448,68,14,117,19043,3583,505,3492,5495,7,8,–,–,–,498,3485,5488,11300722
11300723,Bornitzstraße,459,17,47,70,120,112,67,26,193,1956,501,329,450,355,320,430,3,3,6,6,18,29,11300723
11300724,Roedeliusplatz,2467,91,303,953,970,129,12,9,86,8239,1430,256,1390,2423,2,3,–,–,–,254,1387,2421,11300724
