id,inhabitants,apartments,apartments_with_1_room,apartments_with_2_rooms,apartments_with_3_rooms,apartments_with_4_rooms,apartments_with_5_rooms,apartments_with_6_rooms,apartments_with_7_or_more_apartments,apartments_with_7_rooms_or_more,apartments_rooms,apartments_living_area,residential_buildings,residential_buildings_living_area,residential_buildings_apartments,residential_buildings_with_1_apartment,residential_buildings_with_1_apartment_living_area,residential_buildings_with_2_apartments,residential_buildings_with_2_apartments_living_area,residential_buildings_with_2_apartments_apartments,residential_buildings_with_3_apartments,residential_buildings_with_3_apartments_living_area,residential_buildings_with_3_apartments_apartments
12103115,4382,226,1097,1790,984,212,23,50,358,13282,2637,460,2541,4204,4,6,1,2,2,455,2533,4198,12103115
12103116,4790,305,952,1791,1317,330,76,19,141,15097,3061,547,3007,4707,28,32,17,22,34,502,2954,4645,12103116
12103117,5636,292,1197,2414,1374,260,50,49,376,17400,3491,618,3411,5502,62,80,10,20,20,546,3311,5420,12103117
12103218,7173,401,1489,2553,1973,594,114,49,364,22948,4538,943,4403,6766,245,242,31,51,62,667,4109,6459,12103218
12103219,4833,149,1131,1967,1148,319,78,41,313,15280,3032,591,2985,4770,100,96,3,5,6,488,2884,4664,12103219
12103220,2827,62,415,1095,1094,113,32,16,140,9450,1702,399,1696,2818,57,62,11,20,22,331,1614,2739,12103220
12214125,3511,53,376,872,974,582,392,262,2042,14621,3120,1743,3082,3468,1362,1613,148,269,296,233,1200,1810,12214125
12214126,4409,393,348,1735,1464,384,55,30,220,14620,2683,456,2651,4304,58,56,10,18,20,388,2577,4226,12214126
12214421,1504,74,216,683,425,91,9,6,46,4810,933,258,912,1483,74,85,2,3,4,182,824,1405,12214421
12214422,3965,284,723,1366,1181,368,29,14,115,12681,2466,296,2448,3943,16,16,6,9,12,274,2424,3915,12214422
12214423,3099,77,414,1041,1224,259,59,25,194,10767,2058,360,2042,3079,124,137,25,47,50,211,1858,2905,12214423
12214424,5970,602,831,2472,1614,332,70,49,384,18600,3623,722,3428,5406,119,125,9,21,18,594,3282,5269,12214424
12214527,6181,253,1421,2072,1546,644,164,81,635,20334,4645,749,4476,5948,194,292,41,88,82,514,4097,5672,12214527
12214528,34,1,1,6,11,8,2,5,38,155,36,22,35,33,18,21,2,4,4,2,10,11,12214528
12224229,2903,29,186,490,774,651,436,337,2634,13472,3105,1872,3081,2873,1500,1922,189,368,378,183,790,995,12224229
12224230,8298,92,527,1253,2157,2018,1271,980,7730,38979,8655,5931,8568,8210,5027,6008,566,1012,1132,338,1548,2051,12224230
12231101,8271,108,836,1422,1987,1656,1140,1122,8998,38112,8536,4606,8397,8102,3437,4512,516,1001,1032,653,2884,3633,12231101
12231102,7915,102,490,1208,1777,1648,1204,1486,12029,39307,9021,4850,8958,7847,3810,5510,415,850,830,625,2599,3207,12231102
12301203,7784,619,1106,2450,2238,861,300,210,1665,26903,5326,1889,5250,7545,1062,1154,133,226,266,694,3870,6217,12301203
12301204,3186,77,453,793,744,589,330,200,1523,12786,2855,994,2835,3168,590,739,81,157,162,323,1939,2416,12301204
12301205,2608,102,241,666,652,443,244,260,2102,10971,2432,1113,2363,2527,716,961,160,302,320,237,1100,1491,12301205
12301206,2281,16,106,348,610,542,407,252,1990,10854,2395,1727,2377,2265,1513,1766,129,227,258,85,383,494,12301206
12302107,1295,6,77,280,347,300,174,111,897,5829,1257,738,1240,1278,606,707,69,125,138,63,408,534,12302107
12302108,6825,52,1423,1701,2235,1241,165,8,61,24197,4728,201,4563,6432,18,20,2,4,4,181,4538,6410,12302108
12302109,5103,7,1280,1109,1839,863,–,5,35,17600,3438,73,3362,4883,2,4,–,–,–,71,3358,4881,12302109
12302110,4332,14,643,1353,1261,999,52,10,74,15784,3159,191,3155,4327,47,54,6,12,12,138,3089,4268,12302110
12302211,1672,6,209,578,312,342,134,91,753,6673,1383,640,1340,1617,472,542,81,140,162,87,658,983,12302211
12302212,2633,–,610,596,829,514,49,35,273,9461,1893,238,1892,2630,125,157,9,20,18,104,1715,2487,12302212
12304313,3949,96,742,1704,885,337,112,73,596,13185,2648,854,2575,3846,336,385,60,99,120,458,2092,3390,12304313
12304314,5841,258,602,2302,1495,745,279,160,1254,21001,4032,1955,4011,5819,1194,1195,124,232,248,637,2584,4377,12304314
